cod_ibge,cod_mun6,nome_mun,ano,pop,casos
3540002,354000,Pompéia,2016,20181,9
3540101,354010,Pongaí,2016,3462,1
3540200,354020,Pontal,2016,39134,1015
3540259,354025,Pontalinda,2016,4121,26
3540309,354030,Pontes Gestal,2016,2490,41
3540408,354040,Populina,2016,4212,80
3540507,354050,Porangaba,2016,9437,1
3540606,354060,Porto Feliz,2016,52833,64
3540705,354070,Porto Ferreira,2016,52333,243
3540754,354075,Potim,2016,19955,27
3540804,354080,Potirendaba,2016,17013,192
3540853,354085,Pracinha,2016,2728,1
3540903,354090,Pradópolis,2016,17349,97
3541000,354100,Praia Grande,2016,307344,719
3541059,354105,Pratânia,2016,4884,1
3541109,354110,Presidente Alves,2016,4005,4
3541208,354120,Presidente Bernardes,2016,14123,57
3541307,354130,Presidente Epitácio,2016,40779,772
3541406,354140,Presidente Prudente,2016,217625,13034
3541505,354150,Presidente Venceslau,2016,36861,196
3541604,354160,Promissão,2016,35789,26
3541653,354165,Quadra,2016,3324,1
3541703,354170,Quatá,2016,13062,87
3541802,354180,Queiroz,2016,3013,0
3541901,354190,Queluz,2016,10264,59
3542008,354200,Quintana,2016,6505,9
3542107,354210,Rafard,2016,8797,137
3542206,354220,Rancharia,2016,28834,360
3542305,354230,Redenção da Serra,2016,4211,5
3542404,354240,Regente Feijó,2016,19422,331
3542503,354250,Reginópolis,2016,7515,4
3542602,354260,Registro,2016,57567,235
3542701,354270,Restinga,2016,6505,14
3542800,354280,Ribeira,2016,3255,0
3542909,354290,Ribeirão Bonito,2016,11686,56
3543006,354300,Ribeirão Branco,2016,18466,3
3543105,354310,Ribeirão Corrente,2016,4445,19
3543204,354320,Ribeirão do Sul,2016,4580,3
3543238,354323,Ribeirão dos Índios,2016,2119,7
3543253,354325,Ribeirão Grande,2016,7519,1
3543303,354330,Ribeirão Pires,2016,115266,57
3543402,354340,Ribeirão Preto,2016,654524,35424
3543501,354350,Riversul,2016,5917,2
3543600,354360,Rifaina,2016,3745,25
3543709,354370,Rincão,2016,9861,6
3543808,354380,Rinópolis,2016,9668,19
3543907,354390,Rio Claro,2016,194614,105
3544004,354400,Rio das Pedras,2016,30593,104
3544103,354410,Rio Grande da Serra,2016,44467,14
3544202,354420,Riolândia,2016,10487,21
3544251,354425,Rosana,2016,18798,40
3544301,354430,Roseira,2016,10270,12
3544400,354440,Rubiácea,2016,2732,5
3544509,354450,Rubinéia,2016,3358,14
3544608,354460,Sabino,2016,5245,2
3544707,354470,Sagres,2016,2456,6
3544806,354480,Sales,2016,6018,14
3544905,354490,Sales Oliveira,2016,11045,204
3545001,354500,Salesópolis,2016,15474,7
3545100,354510,Salmourão,2016,4819,2
3545159,354515,Saltinho,2016,7635,56
3545209,354520,Salto,2016,119971,279
3545308,354530,Salto de Pirapora,2016,42239,52
3545407,354540,Salto Grande,2016,8992,12
3545506,354550,Sandovalina,2016,3705,71
3545605,354560,Santa Adélia,2016,14213,12
3545704,354570,Santa Albertina,2016,6093,8
3545803,354580,Santa Bárbara d'Oeste,2016,182659,476
3546009,354600,Santa Branca,2016,13961,103
3546108,354610,Santa Clara d'Oeste,2016,2356,47
3546207,354620,Santa Cruz da Conceição,2016,4194,5
3546256,354625,Santa Cruz da Esperança,2016,2079,10
3546306,354630,Santa Cruz das Palmeiras,2016,29643,40
3546405,354640,Santa Cruz do Rio Pardo,2016,45321,56
3546504,354650,Santa Ernestina,2016,5864,59
3546603,354660,Santa Fé do Sul,2016,32026,803
3546702,354670,Santa Gertrudes,2016,22779,6
3546801,354680,Santa Isabel,2016,52212,126
3546900,354690,Santa Lúcia,2016,7822,39
3547007,354700,Santa Maria da Serra,2016,5338,6
3547106,354710,Santa Mercedes,2016,2920,13
3547205,354720,Santana da Ponte Pensa,2016,1660,3
3547304,354730,Santana de Parnaíba,2016,131202,352
3547403,354740,Santa Rita d'Oeste,2016,2655,13
3547502,354750,Santa Rita do Passa Quatro,2016,25826,100
3547601,354760,Santa Rosa de Viterbo,2016,23863,278
3547650,354765,Santa Salete,2016,1553,12
3547700,354770,Santo Anastácio,2016,19343,917
3547809,354780,Santo André,2016,717260,511
3547908,354790,Santo Antônio da Alegria,2016,6520,88
3548005,354800,Santo Antônio de Posse,2016,21985,169
3548054,354805,Santo Antônio do Aracanguá,2016,8075,32
3548104,354810,Santo Antônio do Jardim,2016,6043,8
3548203,354820,Santo Antônio do Pinhal,2016,6845,4
3548302,354830,Santo Expedito,2016,2906,10
3548401,354840,Santópolis do Aguapeí,2016,4134,33
3548500,354850,Santos,2016,422648,1984
3548609,354860,São Bento do Sapucaí,2016,11183,2
3548708,354870,São Bernardo do Campo,2016,795197,1296
3548807,354880,São Caetano do Sul,2016,158519,150
3548906,354890,São Carlos,2016,238938,411
3549003,354900,São Francisco,2016,2725,12
3549102,354910,São João da Boa Vista,2016,88424,78
3549201,354920,São João das Duas Pontes,2016,2607,15
3549250,354925,São João de Iracema,2016,1808,6
3549300,354930,São João do Pau d'Alho,2016,2181,37
3549409,354940,São Joaquim da Barra,2016,47872,707
3549508,354950,São José da Bela Vista,2016,8070,303
3549607,354960,São José do Barreiro,2016,3989,0
3549706,354970,São José do Rio Pardo,2016,52316,114
3549805,354980,São José do Rio Preto,2016,446467,16340
3549904,354990,São José dos Campos,2016,667316,1741
3549953,354995,São Lourenço da Serra,2016,15091,18
3550001,355000,São Luiz do Paraitinga,2016,10433,13
3550100,355010,São Manuel,2016,38041,71
3550209,355020,São Miguel Arcanjo,2016,31959,16
3550308,355030,São Paulo,2016,11447287,18215
3550407,355040,São Pedro,2016,35086,12
3550506,355050,São Pedro do Turvo,2016,7213,82
3550605,355060,São Roque,2016,79426,83
3550704,355070,São Sebastião,2016,78010,59
3550803,355080,São Sebastião da Grama,2016,11404,3
3550902,355090,São Simão,2016,14026,816
3551009,355100,São Vicente,2016,335016,836
3551108,355110,Sarapuí,2016,9759,5
3551207,355120,Sarutaiá,2016,3689,0
3551306,355130,Sebastianópolis do Sul,2016,3105,4
3551405,355140,Serra Azul,2016,12048,121
3551504,355150,Serrana,2016,41608,683
3551603,355160,Serra Negra,2016,28307,33
3551702,355170,Sertãozinho,2016,119259,3117
3551801,355180,Sete Barras,2016,12930,6
3551900,355190,Severínia,2016,15171,65
3552007,355200,Silveiras,2016,6009,1
3552106,355210,Socorro,2016,38575,27
3552205,355220,Sorocaba,2016,657319,365
3552304,355230,Sud Mennucci,2016,7421,35
3552403,355240,Sumaré,2016,261512,472
3552502,355250,Suzano,2016,285811,476
3552551,355255,Suzanápolis,2016,3429,24
3552601,355260,Tabapuã,2016,11462,12
3552700,355270,Tabatinga,2016,14746,290
3552809,355280,Taboão da Serra,2016,261412,404
3552908,355290,Taciba,2016,6022,21
3553005,355300,Taguaí,2016,11773,6
3553104,355310,Taiaçu,2016,5823,31
3553203,355320,Taiúva,2016,6015,201
3553302,355330,Tambaú,2016,22083,48
3553401,355340,Tanabi,2016,24895,88
3553500,355350,Tapiraí,2016,8043,1
3553609,355360,Tapiratiba,2016,12356,1
3553658,355365,Taquaral,2016,2727,5
3553708,355370,Taquaritinga,2016,53543,1603
3553807,355380,Taquarituba,2016,23423,1
3553856,355385,Taquarivaí,2016,5956,1
3553906,355390,Tarabai,2016,6609,17
3553955,355395,Tarumã,2016,13987,17
3554003,355400,Tatuí,2016,116254,129
3554102,355410,Taubaté,2016,296492,3321
3554201,355420,Tejupá,2016,4499,0
3554300,355430,Teodoro Sampaio,2016,21938,194
3554409,355440,Terra Roxa,2016,8266,10
3554508,355450,Tietê,2016,37329,93
3554607,355460,Timburi,2016,2579,2
3554656,355465,Torre de Pedra,2016,2164,0
3554706,355470,Torrinha,2016,9322,5
3554755,355475,Trabiju,2016,1608,2
3554805,355480,Tremembé,2016,46292,695
3554904,355490,Três Fronteiras,2016,6136,58
3554953,355495,Tuiuti,2016,6420,4
3555000,355500,Tupã,2016,64059,104
3555109,355510,Tupi Paulista,2016,15194,15
3555208,355520,Turiúba,2016,1895,19
3555307,355530,Turmalina,2016,1831,23
3555356,355535,Ubarana,2016,5339,107
3555406,355540,Ubatuba,2016,85647,302
3555505,355550,Ubirajara,2016,4766,1
3555604,355560,Uchoa,2016,10008,235
3555703,355570,União Paulista,2016,1620,20
3555802,355580,Urânia,2016,8878,116
3555901,355590,Uru,2016,1343,5
3556008,355600,Urupês,2016,13293,65
3556107,355610,Valentim Gentil,2016,12606,50
3556206,355620,Valinhos,2016,116997,146
3556305,355630,Valparaíso,2016,23598,46
3556354,355635,Vargem,2016,9645,6
3556404,355640,Vargem Grande do Sul,2016,39819,148
3556453,355645,Vargem Grande Paulista,2016,47106,41
3556503,355650,Várzea Paulista,2016,112738,38
3556602,355660,Vera Cruz,2016,10526,12
3556701,355670,Vinhedo,2016,70358,45
3556800,355680,Viradouro,2016,17499,91
3556909,355690,Vista Alegre do Alto,2016,7481,21
3556958,355695,Vitória Brasil,2016,1787,52
3557006,355700,Votorantim,2016,118878,57
3557105,355710,Votuporanga,2016,90931,838
3557154,355715,Zacarias,2016,2556,9
3557204,355720,Chavantes,2016,12315,44
3557303,355730,Estiva Gerbi,2016,10681,8
3500105,350010,Adamantina,2017,34455,7
3500204,350020,Adolfo,2017,4036,1
3500303,350030,Aguaí,2017,32211,6
3500402,350040,Águas da Prata,2017,7521,3
3500501,350050,Águas de Lindóia,2017,17821,1
3500550,350055,Águas de Santa Bárbara,2017,6604,0
3500600,350060,Águas de São Pedro,2017,2759,1
3500709,350070,Agudos,2017,36534,3
3500758,350075,Alambari,2017,5623,1
3500808,350080,Alfredo Marcondes,2017,4234,2
3500907,350090,Altair,2017,3645,3
3501004,350100,Altinópolis,2017,16358,3
3501103,350110,Alto Alegre,2017,4026,4
3501152,350115,Alumínio,2017,17276,1
3501202,350120,Álvares Florence,2017,3944,0
3501301,350130,Álvares Machado,2017,25875,1
3501400,350140,Álvaro de Carvalho,2017,4767,2
3501509,350150,Alvinlândia,2017,2956,0
3501608,350160,Americana,2017,226995,23
3501707,350170,Américo Brasiliense,2017,33980,35
3501806,350180,Américo de Campos,2017,5861,4
3501905,350190,Amparo,2017,67483,15
3502002,350200,Analândia,2017,4484,0
3502101,350210,Andradina,2017,58387,24
3502200,350220,Angatuba,2017,23359,4
3502309,350230,Anhembi,2017,5703,0
3502408,350240,Anhumas,2017,3901,0
3502507,350250,Aparecida,2017,33977,4
3502606,350260,Aparecida d'Oeste,2017,4280,1
3502705,350270,Apiaí,2017,25088,0
3502754,350275,Araçariguama,2017,19572,1
3502804,350280,Araçatuba,2017,193683,111
3502903,350290,Araçoiaba da Serra,2017,30537,4
3503000,350300,Aramina,2017,5371,1
3503109,350310,Arandu,2017,6558,0
3503158,350315,Arapeí,2017,2424,1
3503208,350320,Araraquara,2017,229206,115
3503307,350330,Araras,2017,126363,29
3503356,350335,Arco-Íris,2017,2013,1
3503406,350340,Arealva,2017,8038,1
3503505,350350,Areias,2017,3642,1
3503604,350360,Areiópolis,2017,10420,1
3503703,350370,Ariranha,2017,8066,4
3503802,350380,Artur Nogueira,2017,48592,13
3503901,350390,Arujá,2017,82068,117
3503950,350395,Aspásia,2017,1835,0
3504008,350400,Assis,2017,99476,21
3504107,350410,Atibaia,2017,145831,73
3504206,350420,Auriflama,2017,14029,8
3504305,350430,Avaí,2017,4703,0
3504404,350440,Avanhandava,2017,11367,5
3504503,350450,Avaré,2017,89214,2
3504602,350460,Bady Bassitt,2017,21824,31
3504701,350470,Balbinos,2017,3798,0
3504800,350480,Bálsamo,2017,9057,4
3504909,350490,Bananal,2017,10163,0
3505005,350500,Barão de Antonina,2017,3367,0
3505104,350510,Barbosa,2017,6081,4
3505203,350520,Bariri,2017,31752,7
3505302,350530,Barra Bonita,2017,34966,0
3505351,350535,Barra do Chapéu,2017,5210,0
3505401,350540,Barra do Turvo,2017,7301,1
3505500,350550,Barretos,2017,118578,13
3505609,350560,Barrinha,2017,30780,34
3505708,350570,Barueri,2017,286510,5
3505807,350580,Bastos,2017,21187,6
3505906,350590,Batatais,2017,57770,6
3506003,350600,Bauru,2017,366554,77
3506102,350610,Bebedouro,2017,76222,11
3506201,350620,Bento de Abreu,2017,2674,0
3506300,350630,Bernardino de Campos,2017,11292,0
3506359,350635,Bertioga,2017,57395,13
3506409,350640,Bilac,2017,7286,4
3506508,350650,Birigui,2017,115534,85
3506607,350660,Biritiba Mirim,2017,29409,4
3506706,350670,Boa Esperança do Sul,2017,13327,2
3506805,350680,Bocaina,2017,11182,0
3506904,350690,Bofete,2017,10165,1
3507001,350700,Boituva,2017,55897,2
3507100,350710,Bom Jesus dos Perdões,2017,21078,6
3507159,350715,Bom Sucesso de Itararé,2017,3578,1
3507209,350720,Borá,2017,872,2
3507308,350730,Boracéia,2017,4538,2
3507407,350740,Borborema,2017,14464,1
3507456,350745,Borebi,2017,2563,0
3507506,350750,Botucatu,2017,138371,6
3507605,350760,Bragança Paulista,2017,164835,5
3507704,350770,Braúna,2017,5234,1
3507753,350775,Brejo Alegre,2017,2601,0
3507803,350780,Brodowski,2017,23555,6
3507902,350790,Brotas,2017,23004,4
3508009,350800,Buri,2017,19664,0
3508108,350810,Buritama,2017,16639,9
3508207,350820,Buritizal,2017,4241,1
3508306,350830,Cabrália Paulista,2017,4392,0
3508405,350840,Cabreúva,2017,44898,13
3508504,350850,Caçapava,2017,92018,33
3508603,350860,Cachoeira Paulista,2017,31126,14
3508702,350870,Caconde,2017,17753,1
3508801,350880,Cafelândia,2017,16759,2
3508900,350890,Caiabu,2017,3893,1
3509007,350900,Caieiras,2017,92017,25
3509106,350910,Caiuá,2017,5298,2
3509205,350920,Cajamar,2017,80809,37
3509254,350925,Cajati,2017,28733,12
3509304,350930,Cajobi,2017,9449,3
3509403,350940,Cajuru,2017,23785,11
3509452,350945,Campina do Monte Alegre,2017,5810,0
3509502,350950,Campinas,2017,1122477,175
3509601,350960,Campo Limpo Paulista,2017,77002,6
3509700,350970,Campos do Jordão,2017,47611,7
3509809,350980,Campos Novos Paulista,2017,4747,0
3509908,350990,Cananéia,2017,12360,2
3509957,350995,Canas,2017,4700,4
3510005,351000,Cândido Mota,2017,29856,10
3510104,351010,Cândido Rodrigues,2017,2805,1
3510153,351015,Canitar,2017,5471,1
3510203,351020,Capão Bonito,2017,46671,2
3510302,351030,Capela do Alto,2017,20696,2
3510401,351040,Capivari,2017,49634,9
3510500,351050,Caraguatatuba,2017,121046,23
3510609,351060,Carapicuíba,2017,383269,17
3510708,351070,Cardoso,2017,11711,8
3510807,351080,Casa Branca,2017,28371,16
3510906,351090,Cássia dos Coqueiros,2017,2762,0
3511003,351100,Castilho,2017,19367,24
3511102,351110,Catanduva,2017,115342,45
3511201,351120,Catiguá,2017,7110,2
3511300,351130,Cedral,2017,10640,10
3511409,351140,Cerqueira César,2017,19959,0
3511508,351150,Cerquilho,2017,42819,0
3511607,351160,Cesário Lange,2017,17662,1
3511706,351170,Charqueada,2017,15441,2
3511904,351190,Clementina,2017,7097,0
3512001,351200,Colina,2017,18144,16
3512100,351210,Colômbia,2017,6457,3
3512209,351220,Conchal,2017,27002,4
3512308,351230,Conchas,2017,15764,1
3512407,351240,Cordeirópolis,2017,23147,3
3512506,351250,Coroados,2017,5409,3
3512605,351260,Coronel Macedo,2017,4637,0
3512704,351270,Corumbataí,2017,4086,1
3512803,351280,Cosmópolis,2017,59842,16
3512902,351290,Cosmorama,2017,8072,2
3513009,351300,Cotia,2017,244579,36
3513108,351310,Cravinhos,2017,32869,5
3513207,351320,Cristais Paulista,2017,8581,5
3513306,351330,Cruzália,2017,2191,0
3513405,351340,Cruzeiro,2017,76671,19
3513504,351350,Cubatão,2017,116504,33
3513603,351360,Cunha,2017,22099,6
3513702,351370,Descalvado,2017,31688,33
3513801,351380,Diadema,2017,394964,63
3513850,351385,Dirce Reis,2017,1655,3
3513900,351390,Divinolândia,2017,11263,2
3514007,351400,Dobrada,2017,8495,3
3514106,351410,Dois Córregos,2017,24825,2
3514205,351420,Dolcinópolis,2017,2157,0
3514304,351430,Dourado,2017,8396,0
3514403,351440,Dracena,2017,44867,13
3514502,351450,Duartina,2017,12341,1
3514601,351460,Dumont,2017,8866,2
3514700,351470,Echaporã,2017,6285,2
3514809,351480,Eldorado,2017,13845,1
3514908,351490,Elias Fausto,2017,16972,0
3514924,351492,Elisiário,2017,3168,8
3514957,351495,Embaúba,2017,2381,0
3515004,351500,Embu das Artes,2017,248954,93
3515103,351510,Embu-Guaçu,2017,65884,18
3515129,351512,Emilianópolis,2017,3054,2
3515152,351515,Engenheiro Coelho,2017,17927,0
3515186,351518,Espírito Santo do Pinhal,2017,40894,13
3515194,351519,Espírito Santo do Turvo,2017,4199,0
3515202,351520,Estrela d'Oeste,2017,8948,14
3515301,351530,Estrela do Norte,2017,2713,1
3515350,351535,Euclides da Cunha Paulista,2017,8705,15
3515400,351540,Fartura,2017,16164,1
3515509,351550,Fernandópolis,2017,68886,32
3515608,351560,Fernando Prestes,2017,5790,1
3515657,351565,Fernão,2017,1621,0
3515707,351570,Ferraz de Vasconcelos,2017,175690,12
3515806,351580,Flora Rica,2017,1620,1
3515905,351590,Floreal,2017,2868,5
3516002,351600,Flórida Paulista,2017,12970,1
3516101,351610,Florínea,2017,3475,1
3516200,351620,Franca,2017,340417,166
3516309,351630,Francisco Morato,2017,161655,27
3516408,351640,Franco da Rocha,2017,139919,3
3516507,351650,Gabriel Monteiro,2017,2777,3
3516606,351660,Gália,2017,6707,0
3516705,351670,Garça,2017,42844,4
3516804,351680,Gastão Vidigal,2017,3710,3
3516853,351685,Gavião Peixoto,2017,4599,0
3516903,351690,General Salgado,2017,10558,2
3517000,351700,Getulina,2017,10545,2
3517109,351710,Glicério,2017,4365,2
3517208,351720,Guaiçara,2017,11080,1
3517307,351730,Guaimbê,2017,5526,0
3517406,351740,Guaíra,2017,38702,25
3517505,351750,Guapiaçu,2017,20131,7
3517604,351760,Guapiara,2017,17660,1
3517703,351770,Guará,2017,19281,9
3517802,351780,Guaraçaí,2017,7952,5
3517901,351790,Guaraci,2017,10266,5
3518008,351800,Guarani d'Oeste,2017,1975,3
3518107,351810,Guarantã,2017,6458,2
3518206,351820,Guararapes,2017,31122,8
3518305,351830,Guararema,2017,29111,13
3518404,351840,Guaratinguetá,2017,115910,13
3518503,351850,Guareí,2017,14905,2
3518602,351860,Guariba,2017,37002,2
3518701,351870,Guarujá,2017,291739,58
3518800,351880,Guarulhos,2017,1272168,409
3518859,351885,Guatapará,2017,7216,16
3518909,351890,Guzolândia,2017,4509,1
3519006,351900,Herculândia,2017,8997,2
3519055,351905,Holambra,2017,13489,9
3519071,351907,Hortolândia,2017,219005,145
3519105,351910,Iacanga,2017,10269,2
3519204,351920,Iacri,2017,6306,2
3519253,351925,Iaras,2017,7332,0
3519303,351930,Ibaté,2017,31726,1
3519402,351940,Ibirá,2017,11385,11
3519501,351950,Ibirarema,2017,6596,1
3519600,351960,Ibitinga,2017,57405,43
3519709,351970,Ibiúna,2017,74290,7
3519808,351980,Icém,2017,7748,15
3519907,351990,Iepê,2017,7689,0
3520004,352000,Igaraçu do Tietê,2017,23378,0
3520103,352010,Igarapava,2017,27120,7
3520202,352020,Igaratá,2017,9917,0
3520301,352030,Iguape,2017,29250,7
3520400,352040,Ilhabela,2017,32088,12
3520426,352042,Ilha Comprida,2017,11653,1
3520442,352044,Ilha Solteira,2017,25641,6
3520509,352050,Indaiatuba,2017,233277,132
3520608,352060,Indiana,2017,4997,0
3520707,352070,Indiaporã,2017,4021,0
3520806,352080,Inúbia Paulista,2017,3649,0
3520905,352090,Ipaussu,2017,13745,0
3521002,352100,Iperó,2017,33172,3
3521101,352110,Ipeúna,2017,6566,2
3521150,352115,Ipiguá,2017,5773,2
3521200,352120,Iporanga,2017,4185,0
3521309,352130,Ipuã,2017,14422,1
3521408,352140,Iracemápolis,2017,21252,7
3521507,352150,Irapuã,2017,7096,2
3521606,352160,Irapuru,2017,7441,0
3521705,352170,Itaberá,2017,18017,0
3521804,352180,Itaí,2017,24825,0
3521903,352190,Itajobi,2017,15949,9
3522000,352200,Itaju,2017,3463,0
3522109,352210,Itanhaém,2017,102657,13
3522158,352215,Itaoca,2017,3348,0
3522208,352220,Itapecerica da Serra,2017,157507,19
3522307,352230,Itapetininga,2017,152877,5
3522406,352240,Itapeva,2017,89589,1
3522505,352250,Itapevi,2017,220513,7
3522604,352260,Itapira,2017,70938,15
3522653,352265,Itapirapuã Paulista,2017,4108,0
3522703,352270,Itápolis,2017,39950,18
3522802,352280,Itaporanga,2017,14437,0
3522901,352290,Itapuí,2017,13082,1
3523008,352300,Itapura,2017,4209,1
3523107,352310,Itaquaquecetuba,2017,350972,19
3523206,352320,Itararé,2017,46370,1
3523305,352330,Itariri,2017,15569,1
3523404,352340,Itatiba,2017,113733,19
3523503,352350,Itatinga,2017,18811,0
3523602,352360,Itirapina,2017,15915,0
3523701,352370,Itirapuã,2017,5856,3
3523800,352380,Itobi,2017,7842,5
3523909,352390,Itu,2017,163458,8
3524006,352400,Itupeva,2017,59943,5
3524105,352410,Ituverava,2017,38222,7
3524204,352420,Jaborandi,2017,6441,1
3524303,352430,Jaboticabal,2017,72289,34
3524402,352440,Jacareí,2017,230102,43
3524501,352450,Jaci,2017,6799,6
3524600,352460,Jacupiranga,2017,16672,0
